season,year,medal,country_code,country,games,sport,event_gender,event_name
Summer,1900,Silver,DEN,Denmark,1900 Paris,Shooting,Men's,"army rifle, 300m, 3 positions"
Summer,1900,Bronze,BEL,Belgium,1900 Paris,Shooting,Men's,"army rifle, 300m, 3 positions"
Summer,1900,Bronze,NOR,Norway,1900 Paris,Shooting,Men's,"army rifle, 300m, 3 positions"
Summer,1900,Gold,SUI,Switzerland,1900 Paris,Shooting,Men's,"army rifle, 300m, kneeling"
Summer,1900,Silver,DEN,Denmark,1900 Paris,Shooting,Men's,"army rifle, 300m, kneeling"
Summer,1900,Silver,SUI,Switzerland,1900 Paris,Shooting,Men's,"army rifle, 300m, kneeling"
Summer,1900,Gold,FRA,France,1900 Paris,Shooting,Men's,"army rifle, 300m, prone"
Summer,1900,Silver,DEN,Denmark,1900 Paris,Shooting,Men's,"army rifle, 300m, prone"
Summer,1900,Bronze,NOR,Norway,1900 Paris,Shooting,Men's,"army rifle, 300m, prone"
Summer,1900,Gold,DEN,Denmark,1900 Paris,Shooting,Men's,"army rifle, 300m, standing"
Summer,1900,Silver,NOR,Norway,1900 Paris,Shooting,Men's,"army rifle, 300m, standing"
Summer,1900,Bronze,BEL,Belgium,1900 Paris,Shooting,Men's,"army rifle, 300m, standing"
Summer,1900,Gold,SUI,Switzerland,1900 Paris,Shooting,Men's,"free rifle, team"
Summer,1900,Silver,NOR,Norway,1900 Paris,Shooting,Men's,"free rifle, team"
Summer,1900,Bronze,FRA,France,1900 Paris,Shooting,Men's,"free rifle, team"
Summer,1900,Gold,FRA,France,1900 Paris,Shooting,Men's,Trap
Summer,1900,Silver,BEL,Belgium,1900 Paris,Shooting,Men's,Trap
Summer,1900,Bronze,FRA,France,1900 Paris,Shooting,Men's,Trap
Summer,1900,Gold,AUS,Australia,1900 Paris,Swimming,Men's,200m freestyle
Summer,1900,Silver,HUN,Hungary,1900 Paris,Swimming,Men's,200m freestyle
Summer,1900,Bronze,AUT,Austria,1900 Paris,Swimming,Men's,200m freestyle
Summer,1900,Gold,GER,Germany,1900 Paris,Swimming,Men's,200m backstroke
Summer,1900,Silver,AUT,Austria,1900 Paris,Swimming,Men's,200m backstroke
Summer,1900,Bronze,NED,Netherlands,1900 Paris,Swimming,Men's,200m backstroke
Summer,1900,Gold,GBR,Great Britain,1900 Paris,Swimming,Men's,1000m freestyle
Summer,1900,Silver,AUT,Austria,1900 Paris,Swimming,Men's,1000m freestyle
Summer,1900,Bronze,HUN,Hungary,1900 Paris,Swimming,Men's,1000m freestyle
Summer,1900,Gold,GBR,Great Britain,1900 Paris,Swimming,Men's,4000m freestyle
Summer,1900,Silver,HUN,Hungary,1900 Paris,Swimming,Men's,4000m freestyle
Summer,1900,Bronze,FRA,France,1900 Paris,Swimming,Men's,4000m freestyle
Summer,1900,Gold,GER,Germany,1900 Paris,Swimming,Men's,200m team swimming
Summer,1900,Silver,FRA,France,1900 Paris,Swimming,Men's,200m team swimming
Summer,1900,Bronze,FRA,France,1900 Paris,Swimming,Men's,200m team swimming
Summer,1900,Gold,AUS,Australia,1900 Paris,Swimming,Men's,200m obstacle event
Summer,1900,Silver,AUT,Austria,1900 Paris,Swimming,Men's,200m obstacle event
Summer,1900,Bronze,GBR,Great Britain,1900 Paris,Swimming,Men's,200m obstacle event
Summer,1900,Gold,FRA,France,1900 Paris,Swimming,Men's,underwater swimming
Summer,1900,Silver,FRA,France,1900 Paris,Swimming,Men's,underwater swimming
Summer,1900,Bronze,DEN,Denmark,1900 Paris,Swimming,Men's,underwater swimming
Summer,1900,Gold,GBR,Great Britain,1900 Paris,Tennis,Men's,singles
Summer,1900,Silver,GBR,Great Britain,1900 Paris,Tennis,Men's,singles
Summer,1900,Bronze,GBR,Great Britain,1900 Paris,Tennis,Men's,singles
Summer,1900,Bronze,GBR,Great Britain,1900 Paris,Tennis,Men's,singles
Summer,1900,Gold,GBR,Great Britain,1900 Paris,Tennis,Women's,singles
Summer,1900,Silver,FRA,France,1900 Paris,Tennis,Women's,singles
Summer,1900,Bronze,BOH,Bohemia,1900 Paris,Tennis,Women's,singles
Summer,1900,Bronze,USA,United States,1900 Paris,Tennis,Women's,singles
Summer,1900,Gold,GBR,Great Britain,1900 Paris,Tennis,Men's,doubles
Summer,1900,Silver,XXB,Mixed Team,1900 Paris,Tennis,Men's,doubles
Summer,1900,Bronze,FRA,France,1900 Paris,Tennis,Men's,doubles
Summer,1900,Bronze,GBR,Great Britain,1900 Paris,Tennis,Men's,doubles
Summer,1900,Gold,GBR,Great Britain,1900 Paris,Tennis,Mixed,mixed doubles
Summer,1900,Silver,XXB,Mixed Team,1900 Paris,Tennis,Mixed,mixed doubles
Summer,1900,Bronze,XXB,Mixed Team,1900 Paris,Tennis,Mixed,mixed doubles
Summer,1900,Bronze,XXB,Mixed Team,1900 Paris,Tennis,Mixed,mixed doubles
Summer,1900,Gold,GBR,Great Britain,1900 Paris,Water Polo,Men's,water polo
Summer,1900,Silver,BEL,Belgium,1900 Paris,Water Polo,Men's,water polo
Summer,1900,Bronze,FRA,France,1900 Paris,Water Polo,Men's,water polo
Summer,1900,Bronze,FRA,France,1900 Paris,Water Polo,Men's,water polo
Summer,1900,Gold,ESP,Spain,1900 Paris,Basque Pelota,Men's,cesta punta
Summer,1900,Gold,GBR,Great Britain,1900 Paris,Cricket,Men's,cricket
Summer,1900,Silver,FRA,France,1900 Paris,Cricket,Men's,cricket
Summer,1900,Gold,FRA,France,1900 Paris,Croquet,Mixed,individual 1 ball
Summer,1900,Silver,FRA,France,1900 Paris,Croquet,Mixed,individual 1 ball
Summer,1900,Bronze,FRA,France,1900 Paris,Croquet,Mixed,individual 1 ball
Summer,1900,Gold,FRA,France,1900 Paris,Croquet,Mixed,individual 2 balls
Summer,1900,Silver,FRA,France,1900 Paris,Croquet,Mixed,individual 2 balls
Summer,1900,Bronze,FRA,France,1900 Paris,Croquet,Mixed,individual 2 balls
Summer,1900,Gold,FRA,France,1900 Paris,Croquet,Mixed,double
Summer,1900,Gold,GBR,Great Britain,1900 Paris,Polo,Men's,polo
Summer,1900,Silver,GBR,Great Britain,1900 Paris,Polo,Men's,polo
Summer,1900,Bronze,FRA,France,1900 Paris,Polo,Men's,polo
Summer,1900,Bronze,XXB,Mixed Team,1900 Paris,Polo,Men's,polo
Summer,1900,Gold,XXB,Mixed Team,1900 Paris,Tug of War,Men's,tug of war
Summer,1900,Silver,FRA,France,1900 Paris,Tug of War,Men's,tug of war
Summer,1904,Gold,USA,United States,1904 St Louis,Archery,Men's,double york round (100y - 80y - 60y)
Summer,1904,Silver,USA,United States,1904 St Louis,Archery,Men's,double york round (100y - 80y - 60y)
Summer,1904,Bronze,USA,United States,1904 St Louis,Archery,Men's,double york round (100y - 80y - 60y)
Summer,1904,Gold,USA,United States,1904 St Louis,Archery,Men's,double american round (60y - 50y - 40y)
Summer,1904,Silver,USA,United States,1904 St Louis,Archery,Men's,double american round (60y - 50y - 40y)
Summer,1904,Bronze,USA,United States,1904 St Louis,Archery,Men's,double american round (60y - 50y - 40y)
Summer,1904,Gold,USA,United States,1904 St Louis,Archery,Men's,team round 60y
Summer,1904,Silver,USA,United States,1904 St Louis,Archery,Men's,team round 60y
Summer,1904,Bronze,USA,United States,1904 St Louis,Archery,Men's,team round 60y
Summer,1904,Gold,USA,United States,1904 St Louis,Archery,Women's,double national round (60y - 50y)
Summer,1904,Silver,USA,United States,1904 St Louis,Archery,Women's,double national round (60y - 50y)
Summer,1904,Bronze,USA,United States,1904 St Louis,Archery,Women's,double national round (60y - 50y)
Summer,1904,Gold,USA,United States,1904 St Louis,Archery,Women's,double columbia round (50y - 40y - 30y)
Summer,1904,Silver,USA,United States,1904 St Louis,Archery,Women's,double columbia round (50y - 40y - 30y)
Summer,1904,Bronze,USA,United States,1904 St Louis,Archery,Women's,double columbia round (50y - 40y - 30y)
Summer,1904,Gold,USA,United States,1904 St Louis,Archery,Women's,team round 50y
Summer,1904,Gold,USA,United States,1904 St Louis,Athletics,Men's,60m
Summer,1904,Silver,USA,United States,1904 St Louis,Athletics,Men's,60m
Summer,1904,Bronze,USA,United States,1904 St Louis,Athletics,Men's,60m
Summer,1904,Gold,USA,United States,1904 St Louis,Athletics,Men's,100m
Summer,1904,Silver,USA,United States,1904 St Louis,Athletics,Men's,100m
Summer,1904,Bronze,USA,United States,1904 St Louis,Athletics,Men's,100m
Summer,1904,Gold,USA,United States,1904 St Louis,Athletics,Men's,200m
Summer,1904,Silver,USA,United States,1904 St Louis,Athletics,Men's,200m
Summer,1904,Bronze,USA,United States,1904 St Louis,Athletics,Men's,200m
Summer,1904,Gold,USA,United States,1904 St Louis,Athletics,Men's,400m
Summer,1904,Silver,USA,United States,1904 St Louis,Athletics,Men's,400m
Summer,1904,Bronze,USA,United States,1904 St Louis,Athletics,Men's,400m
Summer,1904,Gold,USA,United States,1904 St Louis,Athletics,Men's,800m
Summer,1904,Silver,USA,United States,1904 St Louis,Athletics,Men's,800m
Summer,1904,Bronze,USA,United States,1904 St Louis,Athletics,Men's,800m
Summer,1904,Gold,USA,United States,1904 St Louis,Athletics,Men's,1500m
Summer,1904,Silver,USA,United States,1904 St Louis,Athletics,Men's,1500m
Summer,1904,Bronze,USA,United States,1904 St Louis,Athletics,Men's,1500m
Summer,1904,Gold,USA,United States,1904 St Louis,Athletics,Men's,marathon
Summer,1904,Silver,FRA,France,1904 St Louis,Athletics,Men's,marathon
Summer,1904,Bronze,USA,United States,1904 St Louis,Athletics,Men's,marathon
Summer,1904,Gold,USA,United States,1904 St Louis,Athletics,Men's,110m hurdles
Summer,1904,Silver,USA,United States,1904 St Louis,Athletics,Men's,110m hurdles
Summer,1904,Bronze,USA,United States,1904 St Louis,Athletics,Men's,110m hurdles
Summer,1904,Gold,USA,United States,1904 St Louis,Athletics,Men's,200m hurdles
Summer,1904,Silver,USA,United States,1904 St Louis,Athletics,Men's,200m hurdles
Summer,1904,Bronze,USA,United States,1904 St Louis,Athletics,Men's,200m hurdles
Summer,1904,Gold,USA,United States,1904 St Louis,Athletics,Men's,400m hurdles
Summer,1904,Silver,USA,United States,1904 St Louis,Athletics,Men's,400m hurdles
Summer,1904,Bronze,USA,United States,1904 St Louis,Athletics,Men's,400m hurdles
Summer,1904,Gold,USA,United States,1904 St Louis,Athletics,Men's,2590m steeplechase
Summer,1904,Silver,GBR,Great Britain,1904 St Louis,Athletics,Men's,2590m steeplechase
Summer,1904,Bronze,USA,United States,1904 St Louis,Athletics,Men's,2590m steeplechase
Summer,1904,Gold,USA,United States,1904 St Louis,Athletics,Men's,4miles team
Summer,1904,Silver,USA,United States,1904 St Louis,Athletics,Men's,4miles team
Summer,1904,Gold,USA,United States,1904 St Louis,Athletics,Men's,long jump
Summer,1904,Silver,USA,United States,1904 St Louis,Athletics,Men's,long jump
Summer,1904,Bronze,USA,United States,1904 St Louis,Athletics,Men's,long jump
Summer,1904,Gold,USA,United States,1904 St Louis,Athletics,Men's,"long jump, standing"
Summer,1904,Silver,USA,United States,1904 St Louis,Athletics,Men's,"long jump, standing"
Summer,1904,Bronze,USA,United States,1904 St Louis,Athletics,Men's,"long jump, standing"
Summer,1904,Gold,USA,United States,1904 St Louis,Athletics,Men's,triple jump
Summer,1904,Silver,USA,United States,1904 St Louis,Athletics,Men's,triple jump
Summer,1904,Bronze,USA,United States,1904 St Louis,Athletics,Men's,triple jump
Summer,1904,Gold,USA,United States,1904 St Louis,Athletics,Men's,"triple jump, standing"
Summer,1904,Silver,USA,United States,1904 St Louis,Athletics,Men's,"triple jump, standing"
Summer,1904,Bronze,USA,United States,1904 St Louis,Athletics,Men's,"triple jump, standing"
Summer,1904,Gold,USA,United States,1904 St Louis,Athletics,Men's,high jump
Summer,1904,Silver,USA,United States,1904 St Louis,Athletics,Men's,high jump
Summer,1904,Bronze,GER,Germany,1904 St Louis,Athletics,Men's,high jump
Summer,1904,Gold,USA,United States,1904 St Louis,Athletics,Men's,"high jump, standing"
Summer,1904,Silver,USA,United States,1904 St Louis,Athletics,Men's,"high jump, standing"
Summer,1904,Bronze,USA,United States,1904 St Louis,Athletics,Men's,"high jump, standing"
Summer,1904,Gold,USA,United States,1904 St Louis,Athletics,Men's,pole vault
Summer,1904,Silver,USA,United States,1904 St Louis,Athletics,Men's,pole vault
Summer,1904,Bronze,USA,United States,1904 St Louis,Athletics,Men's,pole vault
Summer,1904,Gold,USA,United States,1904 St Louis,Athletics,Men's,discus throw
Summer,1904,Silver,USA,United States,1904 St Louis,Athletics,Men's,discus throw
Summer,1904,Bronze,GRE,Greece,1904 St Louis,Athletics,Men's,discus throw
Summer,1904,Gold,USA,United States,1904 St Louis,Athletics,Men's,hammer throw
Summer,1904,Silver,USA,United States,1904 St Louis,Athletics,Men's,hammer throw
Summer,1904,Bronze,USA,United States,1904 St Louis,Athletics,Men's,hammer throw
Summer,1904,Gold,USA,United States,1904 St Louis,Athletics,Men's,shot put
Summer,1904,Silver,USA,United States,1904 St Louis,Athletics,Men's,shot put
Summer,1904,Bronze,USA,United States,1904 St Louis,Athletics,Men's,shot put
Summer,1904,Gold,CAN,Canada,1904 St Louis,Athletics,Men's,56lb weight throw (25.4kg)
Summer,1904,Silver,USA,United States,1904 St Louis,Athletics,Men's,56lb weight throw (25.4kg)
Summer,1904,Bronze,USA,United States,1904 St Louis,Athletics,Men's,56lb weight throw (25.4kg)
Summer,1904,Gold,USA,United States,1904 St Louis,Athletics,Men's,triathlon (long jump / shot put / 100 yards)
Summer,1904,Silver,USA,United States,1904 St Louis,Athletics,Men's,triathlon (long jump / shot put / 100 yards)
Summer,1904,Bronze,USA,United States,1904 St Louis,Athletics,Men's,triathlon (long jump / shot put / 100 yards)
Summer,1904,Gold,GBR,Great Britain,1904 St Louis,Athletics,Men's,decathlon
Summer,1904,Silver,USA,United States,1904 St Louis,Athletics,Men's,decathlon
Summer,1904,Bronze,USA,United States,1904 St Louis,Athletics,Men's,decathlon
Summer,1904,Gold,USA,United States,1904 St Louis,Boxing,Men's,- 47.63kg (flyweight)
Summer,1904,Silver,USA,United States,1904 St Louis,Boxing,Men's,- 47.63kg (flyweight)
Summer,1904,Gold,USA,United States,1904 St Louis,Boxing,Men's,47.63 - 52.16kg (bantamweight)
Summer,1904,Silver,USA,United States,1904 St Louis,Boxing,Men's,47.63 - 52.16kg (bantamweight)
Summer,1904,Gold,USA,United States,1904 St Louis,Boxing,Men's,52.16 - 56.7kg (featherweight)
Summer,1904,Silver,USA,United States,1904 St Louis,Boxing,Men's,52.16 - 56.7kg (featherweight)
Summer,1904,Bronze,USA,United States,1904 St Louis,Boxing,Men's,52.16 - 56.7kg (featherweight)
Summer,1904,Gold,USA,United States,1904 St Louis,Boxing,Men's,56.7 - 61.24kg (lightweight)
Summer,1904,Silver,USA,United States,1904 St Louis,Boxing,Men's,56.7 - 61.24kg (lightweight)
Summer,1904,Bronze,USA,United States,1904 St Louis,Boxing,Men's,56.7 - 61.24kg (lightweight)
Summer,1904,Gold,USA,United States,1904 St Louis,Boxing,Men's,61.24 - 65.77kg (welterweight)
Summer,1904,Silver,USA,United States,1904 St Louis,Boxing,Men's,61.24 - 65.77kg (welterweight)
Summer,1904,Bronze,USA,United States,1904 St Louis,Boxing,Men's,61.24 - 65.77kg (welterweight)
Summer,1904,Gold,USA,United States,1904 St Louis,Boxing,Men's,65.77 - 71.67kg (middleweight)
Summer,1904,Silver,USA,United States,1904 St Louis,Boxing,Men's,65.77 - 71.67kg (middleweight)
Summer,1904,Gold,USA,United States,1904 St Louis,Boxing,Men's,+ 71.67kg (heavyweight)
Summer,1904,Silver,USA,United States,1904 St Louis,Boxing,Men's,+ 71.67kg (heavyweight)
Summer,1904,Bronze,USA,United States,1904 St Louis,Boxing,Men's,+ 71.67kg (heavyweight)
Summer,1904,Gold,USA,United States,1904 St Louis,Cycling Track,Men's,1/4 mile (402.3m)
Summer,1904,Silver,USA,United States,1904 St Louis,Cycling Track,Men's,1/4 mile (402.3m)
Summer,1904,Bronze,USA,United States,1904 St Louis,Cycling Track,Men's,1/4 mile (402.3m)
Summer,1904,Gold,USA,United States,1904 St Louis,Cycling Track,Men's,1/3 mile (536.5m)
Summer,1904,Silver,USA,United States,1904 St Louis,Cycling Track,Men's,1/3 mile (536.5m)
Summer,1904,Bronze,USA,United States,1904 St Louis,Cycling Track,Men's,1/3 mile (536.5m)
Summer,1904,Gold,USA,United States,1904 St Louis,Cycling Track,Men's,1/2 mile (804.7m)
Summer,1904,Silver,USA,United States,1904 St Louis,Cycling Track,Men's,1/2 mile (804.7m)
Summer,1904,Bronze,USA,United States,1904 St Louis,Cycling Track,Men's,1/2 mile (804.7m)
Summer,1904,Gold,USA,United States,1904 St Louis,Cycling Track,Men's,1 mile (1609.3m)
Summer,1904,Silver,USA,United States,1904 St Louis,Cycling Track,Men's,1 mile (1609.3m)
Summer,1904,Bronze,USA,United States,1904 St Louis,Cycling Track,Men's,1 mile (1609.3m)
Summer,1904,Gold,USA,United States,1904 St Louis,Cycling Track,Men's,2 miles (3.218km)
Summer,1904,Silver,USA,United States,1904 St Louis,Cycling Track,Men's,2 miles (3.218km)
Summer,1904,Bronze,USA,United States,1904 St Louis,Cycling Track,Men's,2 miles (3.218km)
Summer,1904,Gold,USA,United States,1904 St Louis,Cycling Track,Men's,5 miles (8.046km)
Summer,1904,Silver,USA,United States,1904 St Louis,Cycling Track,Men's,5 miles (8.046km)
Summer,1904,Bronze,USA,United States,1904 St Louis,Cycling Track,Men's,5 miles (8.046km)
Summer,1904,Gold,USA,United States,1904 St Louis,Cycling Track,Men's,25 miles (40.232km)
Summer,1904,Silver,USA,United States,1904 St Louis,Cycling Track,Men's,25 miles (40.232km)
Summer,1904,Bronze,USA,United States,1904 St Louis,Cycling Track,Men's,25 miles (40.232km)
Summer,1904,Gold,USA,United States,1904 St Louis,Diving,Men's,10m platform
Summer,1904,Silver,GER,Germany,1904 St Louis,Diving,Men's,10m platform
Summer,1904,Bronze,USA,United States,1904 St Louis,Diving,Men's,10m platform
Summer,1904,Gold,USA,United States,1904 St Louis,Diving,Men's,plunge for distance
Summer,1904,Silver,USA,United States,1904 St Louis,Diving,Men's,plunge for distance
Summer,1904,Bronze,USA,United States,1904 St Louis,Diving,Men's,plunge for distance
Summer,1904,Gold,CUB,Cuba,1904 St Louis,Fencing,Men's,épée individual
Summer,1904,Silver,USA,United States,1904 St Louis,Fencing,Men's,épée individual
Summer,1904,Bronze,USA,United States,1904 St Louis,Fencing,Men's,épée individual
Summer,1904,Gold,CUB,Cuba,1904 St Louis,Fencing,Men's,foil individual
Summer,1904,Silver,USA,United States,1904 St Louis,Fencing,Men's,foil individual
Summer,1904,Bronze,USA,United States,1904 St Louis,Fencing,Men's,foil individual
Summer,1904,Gold,XXB,Mixed Team,1904 St Louis,Fencing,Men's,foil team
Summer,1904,Silver,USA,United States,1904 St Louis,Fencing,Men's,foil team
Summer,1904,Gold,CUB,Cuba,1904 St Louis,Fencing,Men's,sabre individual
Summer,1904,Silver,USA,United States,1904 St Louis,Fencing,Men's,sabre individual
Summer,1904,Bronze,USA,United States,1904 St Louis,Fencing,Men's,sabre individual
Summer,1904,Gold,USA,United States,1904 St Louis,Fencing,Men's,"stick, single"
Summer,1904,Silver,USA,United States,1904 St Louis,Fencing,Men's,"stick, single"
Summer,1904,Bronze,USA,United States,1904 St Louis,Fencing,Men's,"stick, single"
Summer,1904,Gold,CAN,Canada,1904 St Louis,Football,Men's,football
Summer,1904,Silver,USA,United States,1904 St Louis,Football,Men's,football
Summer,1904,Bronze,USA,United States,1904 St Louis,Football,Men's,football
Summer,1904,Gold,CAN,Canada,1904 St Louis,Golf,Men's,individual
Summer,1904,Silver,USA,United States,1904 St Louis,Golf,Men's,individual
Summer,1904,Bronze,USA,United States,1904 St Louis,Golf,Men's,individual
Summer,1904,Bronze,USA,United States,1904 St Louis,Golf,Men's,individual
Summer,1904,Gold,USA,United States,1904 St Louis,Golf,Men's,team
Summer,1904,Silver,USA,United States,1904 St Louis,Golf,Men's,team
Summer,1904,Bronze,USA,United States,1904 St Louis,Golf,Men's,team
Summer,1904,Gold,AUT,Austria,1904 St Louis,Gymnastics Artistic,Men's,individual all-round
Summer,1904,Silver,GER,Germany,1904 St Louis,Gymnastics Artistic,Men's,individual all-round
Summer,1904,Bronze,SUI,Switzerland,1904 St Louis,Gymnastics Artistic,Men's,individual all-round
Summer,1904,Gold,SUI,Switzerland,1904 St Louis,Gymnastics Artistic,Men's,combined 3 events
Summer,1904,Silver,AUT,Austria,1904 St Louis,Gymnastics Artistic,Men's,combined 3 events
Summer,1904,Bronze,GER,Germany,1904 St Louis,Gymnastics Artistic,Men's,combined 3 events
Summer,1904,Gold,USA,United States,1904 St Louis,Gymnastics Artistic,Men's,combined 4 events
Summer,1904,Silver,USA,United States,1904 St Louis,Gymnastics Artistic,Men's,combined 4 events
Summer,1904,Bronze,USA,United States,1904 St Louis,Gymnastics Artistic,Men's,combined 4 events
Summer,1904,Gold,USA,United States,1904 St Louis,Gymnastics Artistic,Men's,team competition
Summer,1904,Silver,USA,United States,1904 St Louis,Gymnastics Artistic,Men's,team competition
Summer,1904,Bronze,USA,United States,1904 St Louis,Gymnastics Artistic,Men's,team competition
Summer,1904,Gold,USA,United States,1904 St Louis,Gymnastics Artistic,Men's,parallel bars
Summer,1904,Silver,USA,United States,1904 St Louis,Gymnastics Artistic,Men's,parallel bars
Summer,1904,Bronze,USA,United States,1904 St Louis,Gymnastics Artistic,Men's,parallel bars
Summer,1904,Gold,USA,United States,1904 St Louis,Gymnastics Artistic,Men's,horizontal bar
Summer,1904,Gold,USA,United States,1904 St Louis,Gymnastics Artistic,Men's,horizontal bar
Summer,1904,Bronze,USA,United States,1904 St Louis,Gymnastics Artistic,Men's,horizontal bar
Summer,1904,Gold,USA,United States,1904 St Louis,Gymnastics Artistic,Men's,vault
Summer,1904,Gold,USA,United States,1904 St Louis,Gymnastics Artistic,Men's,vault
